#cores   ssmp                          
1        
2        562376    100.00    1.778     
3        1107053   96.11     1.807     
4        1221616   95.49     1.637     
5        1529619   91.22     1.961     
6        1808869   87.51     2.211     
7        1901953   86.49     2.103     
8        1942265   82.05     2.574     
9        2067130   77.53     2.903     
10       2217822   76.60     2.705     
11       2414045   72.08     2.900     
12       2410369   67.74     3.319     
13       2470044   66.99     3.239     
14       2387711   62.84     3.769     
15       2416629   59.12     4.138     
16       2506475   58.34     3.990     
17       2416644   54.95     4.552     
18       2432834   51.78     4.933     
19       2497750   51.23     4.804     
20       2428150   48.31     5.354     
21       2402917   45.59     5.826     
22       2491989   44.73     5.618     
23       2488309   42.38     6.028     
24       2442337   40.13     6.551     
25       2451281   39.77     6.527     
26       2370715   37.89     7.171     
27       2349389   36.17     7.662     
28       2393065   35.91     7.522     
29       2267308   34.27     8.380     
30       2311368   32.68     8.653     
31       2235573   32.64     8.946     
32       2233686   31.12     9.402     
33       2168864   29.74     10.144    
34       2125404   29.63     10.351    
35       2136057   28.31     10.768    
36       2017638   27.17     11.895    
