#cores   ssmp                          
1        
2        568109    100.00    1.760     
3        1131824   99.06     1.767     
4        1285688   99.07     1.556     
5        1687879   98.14     1.777     
6        2067194   97.29     1.935     
7        2215123   97.14     1.806     
8        2503294   96.15     1.997     
9        2711456   95.22     2.213     
10       2939568   95.06     2.041     
11       3192856   94.03     2.192     
12       3416135   92.92     2.342     
13       3514083   92.83     2.277     
14       3680902   91.75     2.445     
15       3806278   90.62     2.627     
16       3936320   90.49     2.540     
17       4099223   89.33     2.683     
18       4212632   88.18     2.849     
19       4397266   88.09     2.729     
20       4527182   86.86     2.872     
21       4654011   85.74     3.008     
22       4800012   85.64     2.917     
23       4885665   84.37     3.070     
24       4987843   83.22     3.208     
25       5098840   83.06     3.138     
26       5179437   81.94     3.282     
27       5255143   80.78     3.425     
28       5367434   80.66     3.354     
29       5470278   79.45     3.473     
30       5496399   78.26     3.639     
31       5641211   78.16     3.545     
32       5681280   76.98     3.696     
33       5732215   75.76     3.838     
34       5765220   75.68     3.816     
35       5765941   74.51     3.989     
36       5815295   73.29     4.127     
