#cores   ssmp                          
1        
2        556649    100.00    1.796     
3        1139225   97.95     1.756     
4        1273060   97.60     1.571     
5        1638340   95.52     1.831     
6        1975158   93.42     2.025     
7        2080112   92.77     1.923     
8        2319578   90.12     2.156     
9        2457423   87.23     2.442     
10       2646103   86.58     2.267     
11       2835085   83.46     2.469     
12       2904443   80.14     2.754     
13       2916129   79.72     2.743     
14       3011865   76.27     2.988     
15       3024367   73.08     3.306     
16       3062067   72.59     3.266     
17       3122296   69.16     3.523     
18       3111302   66.30     3.857     
19       3208614   65.84     3.740     
20       3172062   62.90     4.098     
21       3163720   59.98     4.425     
22       3319831   59.38     4.217     
23       3261835   56.64     4.599     
24       3280385   54.07     4.877     
25       3238943   54.06     4.940     
26       3205490   51.66     5.303     
27       3148992   49.48     5.716     
28       3163939   49.40     5.689     
29       3090943   47.36     6.147     
30       3042105   45.40     6.574     
31       3132350   45.29     6.385     
32       3028109   43.42     6.935     
33       2979600   41.73     7.384     
34       3059277   41.61     7.191     
35       2966252   40.03     7.754     
36       2773091   38.54     8.655     
