#cores   ssmp                          
1        
2        556409    100.00    1.797     
3        1135471   99.86     1.761     
4        1258839   99.86     1.589     
5        1678629   99.72     1.787     
6        2067772   99.60     1.934     
7        2227505   99.58     1.796     
8        2539417   99.44     1.969     
9        2786066   99.31     2.154     
10       3049639   99.29     1.967     
11       3368700   99.14     2.078     
12       3547504   99.00     2.255     
13       3714060   98.99     2.154     
14       3928835   98.84     2.291     
15       4154475   98.70     2.407     
16       4325134   98.69     2.312     
17       4538168   98.55     2.424     
18       4748508   98.41     2.527     
19       4924515   98.39     2.437     
20       5169928   98.24     2.515     
21       5386343   98.11     2.599     
22       5579531   98.09     2.509     
23       5752087   97.95     2.608     
24       5950618   97.81     2.689     
25       6128341   97.82     2.611     
26       6316612   97.66     2.691     
27       6491953   97.51     2.773     
28       6721433   97.50     2.678     
29       6890980   97.35     2.757     
30       7042152   97.22     2.840     
31       7256287   97.20     2.756     
32       7423030   97.06     2.829     
33       7596035   96.89     2.896     
34       7723942   96.89     2.848     
35       7909099   96.76     2.908     
36       8085704   96.60     2.968     
