#cores   ssmp                          
1        
2        760393    100.00    1.315     
3        1157495   99.78     1.728     
4        1313407   99.77     1.523     
5        1726175   99.55     1.738     
6        2128476   99.34     1.879     
7        2329774   99.30     1.717     
8        2649958   99.06     1.887     
9        2877850   98.85     2.085     
10       3142735   98.79     1.909     
11       3521700   98.56     1.988     
12       3642402   98.31     2.196     
13       3823370   98.28     2.092     
14       4013444   98.02     2.242     
15       4271205   97.76     2.341     
16       4450567   97.74     2.247     
17       4621557   97.45     2.380     
18       4855475   97.16     2.471     
19       5006667   97.16     2.397     
20       5214722   96.87     2.493     
21       5445611   96.57     2.571     
22       5694042   96.56     2.459     
23       5885760   96.26     2.549     
24       6064239   95.94     2.638     
25       6213326   95.93     2.575     
26       6367739   95.62     2.670     
27       6473893   95.31     2.780     
28       6778229   95.29     2.656     
29       6872950   94.96     2.764     
30       7015565   94.63     2.851     
31       7233136   94.64     2.765     
32       7371919   94.29     2.849     
33       7518894   93.92     2.926     
34       7644187   93.91     2.878     
35       7757065   93.57     2.965     
36       7888858   93.22     3.042     
