#cores   ssmp                          
1        
2        553211    100.00    1.808     
3        1160751   99.97     1.723     
4        1316936   99.97     1.519     
5        1743953   99.94     1.720     
6        2151044   99.92     1.860     
7        2326455   99.92     1.719     
8        2667134   99.89     1.875     
9        2915194   99.87     2.058     
10       3188612   99.86     1.882     
11       3548583   99.83     1.973     
12       3800615   99.80     2.105     
13       3810162   99.80     2.100     
14       4167038   99.77     2.160     
15       4366184   99.74     2.290     
16       4599293   99.74     2.174     
17       4822515   99.71     2.281     
18       5049702   99.68     2.376     
19       5256804   99.68     2.283     
20       5500425   99.65     2.363     
21       5726646   99.62     2.445     
22       5938602   99.62     2.357     
23       6076762   99.59     2.468     
24       6244814   99.55     2.562     
25       6520629   99.55     2.454     
26       6739809   99.53     2.522     
27       6952711   99.49     2.589     
28       7180804   99.50     2.507     
29       7353165   99.46     2.584     
30       7537290   99.43     2.653     
31       7792795   99.43     2.566     
32       7974899   99.40     2.633     
33       8117049   99.37     2.710     
34       8325857   99.37     2.642     
35       8472311   99.34     2.715     
36       8667490   99.30     2.769     
