#cores   ssmp                          
1        
2        537561    100.00    1.860     
3        1128067   98.88     1.773     
4        1262094   98.86     1.585     
5        1639209   97.74     1.830     
6        2007007   96.73     1.993     
7        2165209   96.60     1.847     
8        2436601   95.49     2.052     
9        2648561   94.38     2.265     
10       2787888   94.28     2.152     
11       3159455   93.11     2.216     
12       3362997   92.01     2.379     
13       3422457   91.88     2.338     
14       3596319   90.76     2.503     
15       3737084   89.66     2.676     
16       3879309   89.49     2.578     
17       4022530   88.34     2.735     
18       4168662   87.25     2.879     
19       4346504   87.13     2.761     
20       4487211   86.01     2.897     
21       4621910   84.91     3.029     
22       4759562   84.83     2.941     
23       4852607   83.75     3.091     
24       4988578   82.64     3.207     
25       5100633   82.57     3.137     
26       5187847   81.45     3.277     
27       5284645   80.44     3.406     
28       5442464   80.29     3.307     
29       5539616   79.31     3.430     
30       5598973   78.28     3.572     
31       5741787   78.11     3.483     
32       5841901   77.11     3.595     
33       5871510   76.08     3.747     
34       5984296   75.98     3.676     
35       6019593   75.03     3.821     
36       6110217   74.06     3.928     
